steam_app_id,name,developer,publisher,release_date,release_year,short_description,about_the_game,tags,genres,categories,review_score,review_score_desc,total_reviews,positive_reviews,negative_reviews,metacritic_score,metacritic_url,header_image,screenshots,is_free,price,sources,extracted_at,step_steam,step_metacritic
601510,Yu-Gi-Oh! Duel Links,KONAMI,KONAMI,"16 Nov, 2017",2017,"Take on Duelists around the world with &quot;Yu-Gi-Oh! Duel Links&quot;! Step into a world that crosses dimensions and connects all Duelists. In Duel World, any location transforms into a Duel Field where heated Duels unfold!","Take on Duelists around the world with &quot;Yu-Gi-Oh! Duel Links&quot;!- Star-studded lineup includes: Yugi, Kaiba, Joey, Mai and more!- Voices from the anime heighten the Dueling experience!- Intuitive controls for beginners! The depth to satisfy &quot;Yu-Gi-Oh!&quot; veterans!- Signature monsters with stunning 3D animations!- Build your ultimate Deck and aim for the top!Step into a world that crosses dimensions and connects all Duelists. In Duel World, any location transforms into a Duel Fiel",Free to Play; Card Game; Anime; Strategy; Multiplayer; Trading Card Game; Singleplayer; Turn-Based; Competitive; Casual; RPG; Memes; Great Soundtrack; Online Co-Op; Action,Strategy; Free To Play,Single-player; Multi-player; PvP; Online PvP; Cross-Platform Multiplayer; Steam Achievements; Steam Trading Cards; In-App Purchases,80,Very Positive,44317,36810,7507,40,https://www.metacritic.com/game/,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/601510/c5bbd8019f5e1a5d5e21a5264246598222a4659f/header.jpg?t=1760496401,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/601510/ss_4cfef91c5e34d7e0385469ae367c0a01adfdcb61.1920x1080.jpg?t=1760496401; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/601510/ss_b3919714fbe1369b37daefa187171acde0a63211.1920x1080.jpg?t=1760496401; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/601510/ss_3942fdbd494934f2f5292cdc523eedeb543f7241.1920x1080.jpg?t=1760496401,true,Free,"steam:1666,9; steam:1666,1677",2026-01-10T23:56:03.228Z,success,success
1557740,ROUNDS,Landfall,Landfall,"1 Apr, 2021",2021,Rounds is a 1v1 rogue-lite shooter where each round gets more intense. The losing player of each round unlocks clever upgrades to create a better build to counter their opponent.,"Wave your noodle arms around to assert dominance!Experience hype-filled dueling! Shoot, block, and jump your way to victory with your shotgun-rocket-launcher-that-shoots-heat-seeking-bouncy-missiles or one of the other over 11.2 million different powerup combinations.Features65+ Unique powerups70+ MapsAAA Face CustomizerOnline MultiplayerLocal MultiplayerTwitch based matchmaking100% organic Noodle Arms",Multiplayer; Fighting; Local Multiplayer; 2D Fighter; Deckbuilding; Roguelite; Action; Indie; Card Battler; Physics; PvP; 2D; Roguelike Deckbuilder; Card Game; Party Game,Action; Indie,Multi-player; PvP; Online PvP; Shared/Split Screen PvP; Shared/Split Screen; Partial Controller Support; Remote Play Together; Family Sharing,90,Overwhelmingly Positive,40593,38634,1959,40,https://www.metacritic.com/game/,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1557740/header.jpg?t=1759328419,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1557740/ss_fa5f178546604b676b668e0eea22684473591027.1920x1080.jpg?t=1759328419; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1557740/ss_a45fb5c56e1d445aa225f1f471f58375d145b121.1920x1080.jpg?t=1759328419; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1557740/ss_b9621a0a4d3587d330d99f505e313a0683077231.1920x1080.jpg?t=1759328419,false,"5,49€","steam:1666,3959",2026-01-11T01:12:13.806Z,success,success
1256670,Library Of Ruina,ProjectMoon,ProjectMoon,"10 Aug, 2021",2021,"&quot;May you find your book in this place.&quot; Combat between the guests and the librarians breaks out as if it were on a stage. Defeated guests turn into books, and the Library grows onward. And eventually, get your hands on… The one singular, perfect book.","“May you find your book in this place.”Become the owner of the Library and receive your guests.Your librarians will fight for the Library.Combat between the guests and the librarians breaks out as if it were on a stage.Defeated guests turn into books, and the Library grows onward.A good book will allow you to invite new guests with greater secrets.Amass a collection of books and explore the secrets of the City.And eventually, get your hands on… The one singular, perfect book. [Introduction to th",Story Rich; Card Game; Difficult; Strategy; Deckbuilding; Turn-Based Combat; Great Soundtrack; Singleplayer; Psychological Horror; Visual Novel; Indie; Gore; Turn-Based; Card Battler; Turn-Based Strategy,Indie; RPG; Strategy,Single-player; Steam Achievements; Steam Workshop; Partial Controller Support; Steam Cloud; Remote Play on Tablet; Family Sharing,80,Very Positive,39243,37031,2212,40,https://www.metacritic.com/game/,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1256670/header.jpg?t=1670980516,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1256670/ss_43f3c74028922a9e0a80be23b52e90c9cb727417.1920x1080.jpg?t=1670980516; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1256670/ss_707fb2b0bbceecc4d4ea8517ebc709b69cca35fc.1920x1080.jpg?t=1670980516; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1256670/ss_338843763e782212597ec2979c2ff496d5dc61d4.1920x1080.jpg?t=1670980516,false,"24,99€","steam-search; steam:1666,9; steam:4325,1666; steam:1666,4325; steam:791774,4182; steam:1666,1677",2026-01-10T23:50:09.520Z,success,success
1282730,Loop Hero,Four Quarters,Devolver Digital,"4 Mar, 2021",2021,"The Lich has thrown the world into a timeless loop and plunged its inhabitants into never ending chaos. Wield an expanding deck of mystical cards to place enemies, buildings, and terrain along each unique expedition loop for the brave hero.","The Lich has thrown the world into a timeless loop and plunged its inhabitants into never ending chaos. Wield an expanding deck of mystical cards to place enemies, buildings, and terrain along each unique expedition loop for the brave hero. Recover and equip powerful loot for each class of hero for their battles and expand the survivors' camp to reinforce each adventure through the loop. Unlock new classes, new cards, and devious guardians on your quest to shatter the endless cycle of despair. I",Tactical; Roguelike; Pixel Graphics; Deckbuilding; Roguelite; Choices Matter; Indie; Resource Management; Card Game; Strategy RPG; Dark Fantasy; 2D; Old School; Story Rich; Fantasy,Indie; RPG; Strategy,Single-player; Steam Achievements; Steam Trading Cards; Steam Cloud; Family Sharing,80,Very Positive,35758,33198,2560,82,https://www.metacritic.com/game/pc/loop-hero?ftag=MCD-06-10aaa1f,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1282730/header.jpg?t=1751489185,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1282730/ss_500e7212653fa6586f7a84c89b4c60be4e425fbb.1920x1080.jpg?t=1751489185; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1282730/ss_455789884ed94fd20410ac5a139e8c3bb8f6f369.1920x1080.jpg?t=1751489185; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1282730/ss_d6cf090e7c644756cc66443c0740f5497e6afbba.1920x1080.jpg?t=1751489185,false,"14,79€","steam:14139,1666; steam:1666,14139; steam:1666,3959",2026-01-10T23:56:07.864Z,success,skipped
1714040,Super Auto Pets,Team Wood Games,Team Wood Games,"24 Sep, 2021",2021,Build the strongest team of pets and tussle with your friends!,Build a team of cute pets with unique abilities. Battle against other players. Everything is at your own pace in this chill free-to-play auto battler. - Arena mode Chill asynchronous multiplayer without timers. Can you get 10 wins before losing all your hearts? - Versus mode Intense synchronous game with 8 players and quick decision making. Can you be the last team standing before another team knocks you out? - Standard packs For players who want to start playing quickly. Packs contain the pets ,Auto Battler; Free to Play; Strategy; Multiplayer; Cute; PvP; Asynchronous Multiplayer; 2D; Casual; Card Battler; Colorful; Family Friendly; Card Game; Minimalist; Combat,Free To Play; Strategy,Multi-player; PvP; Online PvP; Cross-Platform Multiplayer; In-App Purchases,80,Very Positive,35308,31951,3357,40,https://www.metacritic.com/game/,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1714040/header.jpg?t=1680944541,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1714040/ss_ce4c7db7a9a1375a17cb7727dec8e6c4078bed62.1920x1080.jpg?t=1680944541; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1714040/ss_f61be4caff97d77b7df02bcdadee2687232e991f.1920x1080.jpg?t=1680944541; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1714040/ss_b349668fe7de40d36b1a8aedb1070d3e6ca74078.1920x1080.jpg?t=1680944541,true,Free,"steam-search; steam:1666,9; steam:1666,1677",2026-01-10T23:50:12.137Z,success,success
1997040,MARVEL SNAP,"Second Dinner Studios, Inc.",,"22 Aug, 2023",2023,"MARVEL SNAP is a fast-paced Collectible Card Game that reimagines the genre with innovative mechanics. Winner of multiple awards like 'Best Strategy Game' and 'Breakthrough Game of the Year,' we invite you to join millions of players worldwide – Jump right in!","MARVEL SNAP is a fast-paced, award-winning collectible card game with innovative mechanics that has been called &quot;accessible, and utterly brilliant&quot; and &quot;one of the best card games&quot; today.Build your deck of 12 cards. Each Card represents a Marvel Super Hero or Villain, each with a unique power or ability. The goal of the game is to outsmart and outwit your opponent. Learning how to play only takes a few minutes, and matches only takes 3 minutes.Download now and find out what e",Free to Play; Card Battler; Strategy; Card Game; Multiplayer; Turn-Based Tactics; PvP; Casual; Superhero; Deckbuilding; Comic Book; Stylized; Trading Card Game; Mouse only; Co-op,Casual; Strategy; Free To Play,Multi-player; PvP; Online PvP; Cross-Platform Multiplayer; In-App Purchases,60,Mostly Positive,34132,24950,9182,40,https://www.metacritic.com/game/,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1997040/header.jpg?t=1743019547,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1997040/ss_568db1e13add2aa3fb563d9477eb07fe655e10c5.1920x1080.jpg?t=1743019547; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1997040/ss_5ba602d69cf8ff8e1ab55eba4854ace31d09593a.1920x1080.jpg?t=1743019547; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1997040/ss_6d2a1a58f3aa304babb48eb37e80dfe979f72c72.1920x1080.jpg?t=1743019547,true,Free,"steam:14139,1666; steam:1666,14139; steam:791774,4182; steam:1666,1677",2026-01-11T00:00:56.862Z,success,success
3117820,Sultan's Game,Double Cross,2P Games,"30 Mar, 2025",2025,"The Sultan commands you to play a cruel game. Each week you draw a card, and have to complete its challenge within seven days. Forced to make dreadful choices to beat the Sultan’s Game and save your own life, you will have to find a way to survive not just the Game, but its consequences too.","Sultan's Game is a narrative-driven simulation game combining card strategy, storytelling, and resource management. Step into a world inspired by One Thousand and One Nights, where desire, intrigue, and madness intertwine as you craft your own dark destiny.Seven Days to Survive: Each week, draw a Sultan's Card and fulfill its twisted demand - Carnality, Extravagance, Conquest, or Bloodshed - within seven days, or face execution.Butterfly Effect Storytelling: Every choice creates rippling consequ",Singleplayer; Story Rich; RPG; Card Game; Strategy; Simulation; Adventure; Psychological Horror; Survival Horror; Time Management; Tabletop; Dark Fantasy; Choose Your Own Adventure; Turn-Based Strategy; Emotional,Adventure; Indie; RPG; Simulation; Strategy,Single-player; Steam Achievements; Full controller support; Steam Trading Cards; Steam Workshop; Steam Cloud; Family Sharing,90,Overwhelmingly Positive,31377,29862,1515,83,https://www.metacritic.com/game/pc/sultans-game?ftag=MCD-06-10aaa1f,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3117820/header.jpg?t=1767843448,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3117820/af7cc2be66d9f1e36d6f7ce1377dd473014b5c50/ss_af7cc2be66d9f1e36d6f7ce1377dd473014b5c50.1920x1080.jpg?t=1767843448; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3117820/edeba9be4e45628f22a0b6a3d536c62c1483a258/ss_edeba9be4e45628f22a0b6a3d536c62c1483a258.1920x1080.jpg?t=1767843448; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3117820/d00322ed81ac763784af9635bb9623e67853cc96/ss_d00322ed81ac763784af9635bb9623e67853cc96.1920x1080.jpg?t=1767843448,false,"19,60€","steam-search; turnbasedlovers; steam:1666,9; steam:1666,17389",2026-01-10T23:50:10.852Z,success,skipped
282800,100% Orange Juice,Orange_Juice,Fruitbat Factory,"16 May, 2014",2014,"100% Orange Juice is a digital multiplayer board game populated by developer Orange Juice's all-star cast. Characters from Flying Red Barrel, QP Shooting, Suguri and Sora come together with all-new characters to duke it out... with dice.","100% Orange Juice is a digital multiplayer board game populated by developer Orange Juice's all-star cast. Characters from Flying Red Barrel, QP Shooting, Suguri and Sora come together with all-new characters to duke it out... with dice.This is a world where dogs, people and machines fly through the air. In that world, a small patch of darkness was born. Infinitesimal at first, it gradually began to envelop everything..A youth named Kai, led by the mysterious life form known as Marie Poppo, begi",Anime; Board Game; Cute; Multiplayer; Strategy; Card Game; Turn-Based; Indie; Casual; Funny; Great Soundtrack; Co-op; Female Protagonist; Singleplayer; Difficult,Indie; Strategy,Single-player; Multi-player; PvP; Online PvP; Co-op; Online Co-op; Steam Achievements; Steam Trading Cards; Steam Workshop; Camera Comfort; Color Alternatives; Custom Volume Controls; Adjustable Difficulty; Playable without Timed Input; Partial Controller Support; Steam Cloud; Valve Anti-Cheat enabled; Stats; Steam Leaderboards; Family Sharing,80,Very Positive,29359,26831,2528,40,https://www.metacritic.com/game/,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/282800/74b8f808c2ea623f9aee9ed20c6d76c7e536e137/header.jpg?t=1767272430,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/282800/bae9f452d05da5d19fb805da525a377d01e2443a/ss_bae9f452d05da5d19fb805da525a377d01e2443a.1920x1080.jpg?t=1767272430; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/282800/ss_baddfb17756123ccd91725ba651462ea01dc23b5.1920x1080.jpg?t=1767272430; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/282800/3f278daa486bad429d2a3b120313f815ca16912e/ss_3f278daa486bad429d2a3b120313f815ca16912e.1920x1080.jpg?t=1767272430,false,"6,89€","steam-search; steam:1666,9; steam:1666,1677",2026-01-10T23:50:10.852Z,success,success
1948280,Stacklands,Sokpop Collective,Sokpop Collective,"8 Apr, 2022",2022,"Stacklands is a village builder where you stack cards to collect food, build structures, and fight creatures. 🃏 For example, dragging a Villager card on top of a Berry Bush card will spawn Berry cards which the villagers can eat to survive. 🃏 Play your cards right and expand your village!","Stacklands is a village builder where you stack cards to collect food, build structures, and fight creatures.For example, dragging a 'Villager' card on top of a 'Berry Bush' card will spawn 'Berry' cards which the villagers can eat to survive!Sell Cards 💰You can also sell cards to get coins which you can then use to buy Card Packs. Packs contain multiple cards that you can use to expand your village. Every pack has a focus such as Cooking, Farming or Building.At the end of every Moon you'll nee",Card Game; Management; Survival; Card Battler; Roguelite; City Builder; Strategy; Building; Solitaire; Singleplayer; 2D; Tabletop; Deckbuilding; Cute; Simulation,Casual; Indie; Simulation,Single-player; Steam Achievements; Steam Trading Cards; Steam Workshop; Partial Controller Support; Steam Cloud; Family Sharing,90,Overwhelmingly Positive,28490,27407,1083,40,https://www.metacritic.com/game/,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1948280/header.jpg?t=1729241259,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1948280/ss_8a4eae84cdc5e8996a33d66c22f1537568654aaf.1920x1080.jpg?t=1729241259; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1948280/ss_962b1fd0961f54cd3b7c3f7a5181ef9f260ff1af.1920x1080.jpg?t=1729241259; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1948280/ss_bd3af9ad2dc489246661bb4fe0488a4ccacf7d3f.1920x1080.jpg?t=1729241259,false,"4,79€","steam-search; steam:1666,9; steam:1666,17389; steam:1666,3959; steam:791774,4182",2026-01-10T23:50:09.520Z,success,success
1284410,GWENT: The Witcher Card Game,CD PROJEKT RED,CD PROJEKT RED,"19 May, 2020",2020,Command mighty Witcher-world heroes in epic online PvP card battles!,"Join in The Witcher universe’s favorite card game — available for free! Blending the CCG and TCG genres, GWENT sees you clash in fast-paced online PvP duels that combine bluffing, on-the-fly decision making and careful deck construction. Collect and command Geralt, Yennefer and other iconic Witcher-world heroes. Grow your collectible arsenal with spells and special abilities that dramatically turn the tide of battle. Use deception and clever tricks in your strategy to win the fight in classic, s",Free to Play; Card Game; Strategy; RPG; Multiplayer; Deckbuilding; Trading Card Game; PvP; Fantasy; Singleplayer; Turn-Based; Nudity; Card Battler; Sexual Content; Great Soundtrack,RPG; Strategy; Free To Play,Single-player; Multi-player; PvP; Online PvP; Cross-Platform Multiplayer; Steam Achievements; Steam Trading Cards; In-App Purchases; Camera Comfort; Color Alternatives; Custom Volume Controls; Mouse Only Option; Playable without Timed Input; Stereo Sound; Surround Sound; Partial Controller Support; Remote Play on Tablet,80,Very Positive,27197,23333,3864,80,https://www.metacritic.com/game/pc/gwent-the-witcher-card-game?ftag=MCD-06-10aaa1f,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1284410/header.jpg?t=1749200860,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1284410/ss_fd667c9c685235f8c018c2f518933d754838d19a.1920x1080.jpg?t=1749200860; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1284410/ss_7698c5df9f72aca36dbca0f1b63eb29488f608e2.1920x1080.jpg?t=1749200860; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1284410/ss_d0fd9bf653bf706856ecddb26af023932e0b74fd.1920x1080.jpg?t=1749200860,true,Free,"steam:1666,9; steam:791774,4182; steam:1666,1677",2026-01-10T23:56:01.903Z,success,skipped
583950,Artifact,Valve,Valve,"28 Nov, 2018",2018,"Artifact now features two games: Artifact Classic, the original Dota 2 trading card game, and Artifact Foundry, a special edition with streamlined gameplay, new cards, new single-player content, and an improved new player experience.","ARTIFACT FOUNDRYSTREAMLINED GAMEPLAYWe've taken the essence of Artifact and refined it based on community feedback:• All 3 lanes are in view at the same time.• Unified mana pool across lanes.• Dramatically reduced the degree to which randomness affects gameplay.ALL-NEW CONTENT• Over 100 new cards, including over 20 new heroes!• Extended tutorial and playable demo scenarios for each hero.• New PvE content: Beginner campaign and standalone challenges.• New PvP mode: Hero Draft.FREE AND OPENArtifac",Card Battler; Deckbuilding; Card Game; Trading Card Game; Strategy; Multiplayer; eSports; Tactical; Competitive; Turn-Based Strategy; Difficult; Fantasy; Singleplayer; Casual; Turn-Based,Strategy,Single-player; Multi-player; PvP; Online PvP; Steam Cloud,50,Mixed,24745,11641,13104,76,https://www.metacritic.com/game/pc/artifact?ftag=MCD-06-10aaa1f,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/583950/header.jpg?t=1677266975,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/583950/ss_e40697729d577fe36d2eeea914d9c0d8c75dee34.1920x1080.jpg?t=1677266975; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/583950/ss_d74d6455fc2ff87e98103552d01b22d62139e1c2.1920x1080.jpg?t=1677266975; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/583950/ss_f922cca2f61b2b4bc0748ca866d7c9bf2b2535a1.1920x1080.jpg?t=1677266975,true,Free,"steam:791774,4182",2026-01-11T01:31:14.312Z,success,skipped
2584990,Shadowverse: Worlds Beyond,"Cygames, Inc.","Cygames, Inc.","14 Jun, 2025",2025,"Shadowverse: Worlds Beyond is a brand-new strategy card game from the popular Shadowverse CCG. With the newly added super-evolution mechanic and Shadowverse Park, among other brand-new content, there is lots to enjoy for both seasoned and brand-new players.","Shadowverse: Worlds Beyond is a brand-new strategy card game from the popular Shadowverse CCG.With the newly added super-evolution mechanic and Shadowverse Park, among other brand-new content, there is lots to enjoy for both seasoned and brand-new players.Card BattlesThe rules of Shadowverse are simple, yet offer limitless ways to strategize and win.Use different card combinations to create unique synergies and strategies in battles against players all around the world.Dive into the game and enj",Free to Play; Card Battler; Trading Card Game; Deckbuilding; PvP; Competitive; Strategy; Turn-Based; Card Game; Character Customization; Sexual Content; Multiplayer; Singleplayer; Casual; RPG,Casual; RPG; Strategy; Free To Play,Single-player; Multi-player; PvP; Online PvP; Cross-Platform Multiplayer; Steam Achievements; In-App Purchases; Adjustable Text Size; Camera Comfort; Custom Volume Controls; Playable without Timed Input; Stereo Sound; Partial Controller Support,40,Mostly Negative,23512,6787,16725,85,https://www.metacritic.com/game/,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2584990/bab5a90e2765d340ca3ba8553e1b0ee679176dda/header.jpg?t=1772083189,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2584990/f3dd6ed6319a0f4bd96e3a40cdfa047657f71455/ss_f3dd6ed6319a0f4bd96e3a40cdfa047657f71455.1920x1080.jpg?t=1772083189; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2584990/0f49783eba8bb5052b26d03bfc3410b0d8a32c2a/ss_0f49783eba8bb5052b26d03bfc3410b0d8a32c2a.1920x1080.jpg?t=1772083189; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2584990/628a3ed6fe53abb08870e88ea1912d82d8b1ed85/ss_628a3ed6fe53abb08870e88ea1912d82d8b1ed85.1920x1080.jpg?t=1772083189,true,Free,"steam:791774,4182",2026-03-16T13:19:48.096Z,success,success
368260,Marvel's Midnight Suns,Firaxis Games,2K,"1 Dec, 2022",2022,"FIGHT AND STRATEGIZE LIKE A SUPER HERO IN THE DARKER CORNERS OF THE MARVEL UNIVERSE. Play as The Hunter, a legendary demon slayer who must lead a team of Super Heroes and supernatural warriors facing apocalyptic threats.","Marvel’s Midnight Suns is the ultimate crossover event combining the rich story, character relationships, customization and progression of an RPG with the tactical strategy and combat mechanics of a revolutionary new card-based tactics game. Set in the darker side of the Marvel Universe, you will forge unbreakable bonds with legendary Marvel Super Heroes and dangerous supernatural warriors in the fight against the world’s greatest threat yet…the demonic forces of Lilith and the elder god Chthon.",Superhero; Turn-Based Tactics; Deckbuilding; Turn-Based Strategy; Tactical RPG; Turn-Based Combat; Character Customization; Card Game; Strategy RPG; Tactical; RPG; Strategy; Card Battler; Adventure; Singleplayer,RPG; Strategy,Single-player; Steam Achievements; Full controller support; In-App Purchases; Family Sharing,80,Very Positive,23140,18861,4279,40,https://www.metacritic.com/game/,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/368260/header.jpg?t=1732138093,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/368260/ss_c0f0441356bbad5922c0f0c91ba0798762f3fc5d.1920x1080.jpg?t=1732138093; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/368260/ss_b51816bfef37944e1d0973c62ee4441dd43ed23f.1920x1080.jpg?t=1732138093; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/368260/ss_54800f81215b8494ea5eea0367e29394a628cecf.1920x1080.jpg?t=1732138093,false,"15,99€","steam:1666,9; steam:14139,1666; steam:4325,1666; steam:1666,14139; steam:1666,4325; steam:791774,4182",2026-01-10T23:56:03.228Z,success,success
